candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,lowest_of_day,lowest_of_week,total_volume,success
2.57,0.2599999999999909,False,0.0012782762668364402,0,Sydney,0,Sydney,False,False,1871,True
5.95,0.049999999999954525,False,0.0029499548830429654,0,Tokyo,0,London,False,False,6443,True
5.23,0.6000000000001364,False,0.0025931269739745254,0,New York,1,Sydney,False,False,5845,False
3.9,0.7000000000000455,False,0.0019346581607849753,0,New York,0,New York,False,False,5331,False
1.37,0.06999999999993634,False,0.0006794118376354485,1,Sydney,1,Tokyo,False,False,2191,True
12.5,2.6000000000001364,False,0.00620942143094875,1,Tokyo,1,London,True,True,9305,True
14.44,4.289999999999964,False,0.007190697906032916,1,Tokyo,1,Tokyo,True,True,12774,True
6.82,0.6800000000000637,False,0.003398851766206842,1,London,1,London,True,True,8739,False
8.9,0.08999999999991815,False,0.00443399328424388,1,London,4,New York,False,False,19787,True
10.4,0.4700000000000273,False,0.0051902941499396135,1,London,4,New York,True,True,18162,True
12.57,0.5199999999999818,False,0.006280478055799824,1,London,4,New York,True,True,17307,False
10.74,0.9700000000000273,False,0.005377905521116041,1,London,4,London,True,True,15229,True
13.98,0.6200000000001182,False,0.007010927618942544,1,London,4,London,True,True,14511,True
11.87,2.9300000000000637,False,0.005964614310049395,1,New York,1,New York,True,True,14108,False
2.68,0.2400000000000091,False,0.0013470450455884276,1,New York,2,New York,False,False,4270,True
4.45,0.9900000000000091,False,0.0022359674201960617,2,Tokyo,2,Tokyo,True,False,5294,True
